timestamp,time for refresh
2020-12-27_1900,0:02:04.255463
2020-12-27_2000,0:02:02.669597
2020-12-27_2100,0:02:03.489475
2020-12-27_2200,0:02:03.548418
2020-12-27_2300,0:02:02.909228
2020-12-28_0000,0:02:02.891978
2020-12-28_0100,0:02:03.155210
2020-12-28_0200,0:02:03.246053
2020-12-28_0300,0:02:02.458910
2020-12-28_0400,0:02:02.191755
2020-12-28_0500,0:02:03.040137
2020-12-28_0600,0:02:02.681483
2020-12-28_0700,0:02:02.783388
2020-12-28_0800,0:02:02.302021
2020-12-28_0900,0:02:03.074574
2020-12-28_1000,0:02:02.592643
2020-12-28_1100,0:02:03.593895
2020-12-28_1200,0:02:02.545476
2020-12-28_1300,0:02:04.643182
2020-12-28_1400,0:02:02.790856
2020-12-28_1500,0:02:03.400335
2020-12-28_1600,0:02:02.665548
2020-12-28_1700,0:02:03.249273
2020-12-28_1800,0:02:04.262849
2020-12-28_1900,0:02:03.078180
2020-12-28_2000,0:02:03.840389
2020-12-28_2100,0:02:03.860427
2020-12-28_2200,0:02:03.822928
2020-12-28_2300,0:02:03.287806
2020-12-29_0000,0:02:03.555855
2020-12-29_0100,0:02:03.578865
2020-12-29_0200,0:02:02.992241
2020-12-29_0300,0:02:02.979115
2020-12-29_0400,0:02:03.232364
2020-12-29_0500,0:02:02.864226
2020-12-29_0600,0:02:17.903857
2020-12-29_0700,0:02:10.226314
2020-12-29_0800,0:02:03.066745
2020-12-29_0900,0:02:03.844115
2020-12-29_1000,0:02:09.042892
2020-12-29_1100,0:02:03.652398
2020-12-29_1800,0:02:05.426297
2020-12-29_1900,0:02:02.994785
2020-12-29_2000,0:02:02.714670
2020-12-29_2100,0:02:02.292734
2020-12-29_2200,0:02:03.229061
2020-12-30_0100,0:02:02.284988
2020-12-30_0200,0:02:02.153434
2020-12-30_0300,0:02:02.735948
2020-12-30_0400,0:02:01.944674
2020-12-30_0500,0:02:02.138044
2020-12-30_0600,0:02:02.571227
2020-12-30_0700,0:02:08.405115
2020-12-30_0800,0:02:02.132689
2020-12-30_0900,0:02:03.790828
2020-12-30_1000,0:02:03.274268
2020-12-30_1100,0:02:02.553563
2020-12-30_1200,0:02:02.898239
2020-12-30_1300,0:02:03.337529
2020-12-30_1400,0:02:02.290610
2020-12-30_1500,0:02:04.332955
2020-12-30_1600,0:02:04.563605
2020-12-30_1700,0:02:02.620768
2020-12-30_1800,0:02:02.347914
2020-12-30_1900,0:02:06.901019
2020-12-30_2000,0:02:03.178507
2020-12-30_2100,0:02:02.903657
2020-12-31_0200,0:02:03.481535
2020-12-31_0300,0:02:02.287731
2020-12-31_0400,0:02:03.068335
2020-12-31_0500,0:02:02.666130
2020-12-31_0600,0:02:02.955378
2020-12-31_0700,0:02:03.758663
2020-12-31_0800,0:02:04.119413
2020-12-31_0900,0:02:05.091011
2020-12-31_1000,0:02:03.709628
2020-12-31_1100,0:02:02.788383
2020-12-31_1200,0:02:04.016535
2020-12-31_1300,0:02:03.823056
2020-12-31_1400,0:02:04.074817
2020-12-31_1500,0:02:03.790354
2020-12-31_1600,0:02:04.736709
2020-12-31_1700,0:02:04.430842
2020-12-31_1800,0:02:02.802632
2020-12-31_1900,0:02:02.913342
2020-12-31_2000,0:02:03.225729
2021-01-01_1100,0:02:03.462017
2021-01-01_1200,0:02:02.818635
2021-01-01_1300,0:02:03.786359
2021-01-01_1400,0:02:02.981964
2021-01-01_1500,0:02:03.982132
2021-01-01_1800,0:02:03.296106
2021-01-01_1900,0:02:04.066982
2021-01-02_2100,0:02:03.489647
2021-01-03_1300,0:02:05.809095
2021-01-03_1400,0:02:03.274359
2021-01-03_1500,0:02:03.184134
2021-01-03_1600,0:02:08.505827
2021-01-03_1700,0:02:02.582414
2021-01-03_1800,0:02:03.226254
2021-01-03_1900,0:02:02.859936
2021-01-04_1300,0:02:03.907845
2021-01-04_1400,0:02:03.446525
2021-01-04_1500,0:02:03.447634
2021-01-04_1600,0:02:02.563269
2021-01-04_1700,0:02:04.190804
2021-01-04_1800,0:02:03.123222
2021-01-04_1900,0:02:02.677612
2021-01-04_2000,0:02:04.197915
2021-01-04_2100,0:02:03.479603
2021-01-04_2200,0:02:04.430628
2021-01-04_2300,0:02:03.527600
2021-01-05_0000,0:02:03.398988
2021-01-05_0100,0:02:05.433554
2021-01-05_0200,0:02:03.341032
2021-01-05_0300,0:02:03.064940
2021-01-05_0400,0:02:14.277332
2021-01-05_0500,0:02:18.727649
2021-01-05_0600,0:02:09.103433
2021-01-05_0700,0:02:07.627409
2021-01-05_0800,0:02:08.632880
2021-01-05_0900,0:02:05.840173
2021-01-05_1000,0:02:18.698162
2021-01-05_1100,0:02:12.752775
2021-01-05_1200,0:02:15.594630
2021-01-05_1300,0:02:08.665774
2021-01-05_1400,0:02:05.676959
2021-01-05_1500,0:02:07.666853
2021-01-05_1600,0:02:03.863525
2021-01-05_1700,0:02:02.936985
2021-01-05_1800,0:02:02.970565
2021-01-05_1900,0:02:03.543446
2021-01-05_2000,0:02:03.157256
2021-01-05_2100,0:02:03.593570
2021-01-05_2200,0:02:03.677873
2021-01-06_0800,0:02:04.117453
2021-01-06_0900,0:02:02.730649
2021-01-06_1000,0:02:03.120248
2021-01-06_1100,0:02:03.070178
2021-01-06_1200,0:02:03.384730
2021-01-06_1300,0:02:03.658251
2021-01-06_1400,0:02:03.189388
2021-01-06_1500,0:02:03.369395
2021-01-06_1600,0:02:03.046176
2021-01-06_1700,0:02:02.507127
2021-01-06_1800,0:02:03.215657
2021-01-06_2000,0:02:03.136100
2021-01-06_2100,0:02:02.528445
2021-01-10_1400,0:02:02.504136
2021-01-10_1500,0:02:04.901385
2021-01-10_1600,0:02:02.897195
2021-01-10_1700,0:02:03.853230
2021-01-10_1800,0:02:05.479311
2021-01-10_1900,0:02:04.734156
2021-01-10_2000,0:02:03.121733
2021-01-10_2100,0:02:04.732948
2021-01-10_2200,0:02:03.338913
2021-01-11_1700,0:02:02.457965
2021-01-11_1800,0:02:04.003837
2021-01-11_1900,0:02:05.118864
2021-01-11_2000,0:02:02.931213
2021-01-11_2100,0:02:02.568267
2021-01-12_0100,0:02:03.018524
2021-01-12_0200,0:02:02.609669
2021-01-12_0300,0:02:03.690353
2021-01-12_0400,0:02:03.575846
2021-01-12_0500,0:02:02.729837
2021-01-12_0600,0:02:02.414772
2021-01-12_0700,0:02:03.251035
2021-01-12_0800,0:02:03.149345
2021-01-12_0900,0:02:02.365103
2021-01-12_1000,0:02:02.765596
2021-01-12_1100,0:02:03.966907
2021-01-12_1200,0:02:04.010537
2021-01-12_1300,0:02:03.296415
2021-01-12_1400,0:02:03.850656
2021-01-12_1500,0:02:03.760889
2021-01-12_1600,0:02:07.462761
2021-01-12_1700,0:02:02.833168
2021-01-13_1300,0:02:03.795602
2021-01-13_1400,0:02:03.662993
2021-01-13_1500,0:02:04.070581
2021-01-13_1600,0:02:02.855908
2021-01-13_1700,0:02:03.387488
2021-01-13_1800,0:02:03.572581
2021-01-13_1900,0:02:03.858432
2021-01-13_2000,0:02:03.766444
2021-01-15_1200,0:02:02.795233
2021-01-15_1300,0:02:03.269809
2021-01-15_1400,0:02:02.567481
2021-01-15_1500,0:02:03.047984
2021-01-15_1600,0:02:02.970290
2021-01-15_1700,0:02:02.943555
2021-01-15_1800,0:02:04.996599
2021-01-15_1900,0:02:03.791193
2021-01-15_2000,0:02:04.292559
2021-01-16_2200,0:02:02.476883
2021-01-17_1600,0:02:02.316240
2021-01-17_1700,0:02:07.539612
2021-01-17_1800,0:02:06.908129
2021-01-17_1900,0:02:03.198470
2021-01-17_2000,0:02:02.561888
2021-01-17_2100,0:02:02.654860
2021-01-17_2300,0:02:05.817615
2021-01-18_1400,0:02:03.830983
2021-01-20_1400,0:02:03.432385
2021-01-24_1200,0:02:06.774002
2021-01-24_1300,0:02:02.753208
2021-01-24_1400,0:02:02.585402
2021-01-24_1500,0:02:02.200998
2021-01-24_1600,0:02:03.176671
2021-01-24_1700,0:02:03.148025
2021-01-24_1800,0:02:06.209173
2021-01-25_0200,0:02:05.984387
2021-01-25_0300,0:02:04.602172
2021-01-25_0400,0:02:03.183167
2021-01-25_0500,0:02:02.762890
2021-01-25_0600,0:02:03.306932
2021-01-25_0700,0:02:03.146362
2021-01-25_0800,0:02:02.845033
2021-01-25_0900,0:02:03.287577
2021-01-25_1000,0:02:02.567163
2021-01-25_1100,0:02:06.534959
2021-01-25_1200,0:02:06.174166
2021-01-25_1300,0:02:06.614139
2021-01-25_1400,0:02:03.989708
2021-01-25_1500,0:02:06.737189
2021-01-25_1700,0:02:02.513140
2021-01-25_1800,0:02:05.771459
2021-01-25_1900,0:02:06.668153
2021-01-25_2000,0:02:03.583115
2021-01-25_2100,0:02:03.800461
2021-01-26_0100,0:02:02.905043
2021-01-26_0200,0:02:07.459751
2021-01-26_0300,0:02:06.049775
2021-01-26_0400,0:02:03.908492
2021-01-26_0500,0:02:02.149160
2021-01-26_0600,0:02:02.096671
2021-01-26_0700,0:02:02.422109
2021-01-26_0800,0:02:02.182953
2021-01-26_0900,0:02:03.461707
2021-01-26_1000,0:02:02.442011
2021-01-26_1100,0:02:02.410754
2021-01-26_1200,0:02:03.502402
2021-01-26_1300,0:02:03.476241
2021-01-26_1400,0:02:02.646982
2021-01-26_1500,0:02:03.280226
2021-01-26_1600,0:02:06.372254
2021-01-26_1700,0:02:03.702000
2021-01-26_1800,0:02:03.533440
2021-01-26_1900,0:02:02.378462
2021-01-26_2000,0:02:06.860186
2021-01-26_2100,0:02:03.678983
2021-01-27_1300,0:02:02.637230
2021-01-27_1400,0:02:04.329346
2021-01-27_1500,0:02:07.387816
2021-01-27_1600,0:02:05.624779
2021-01-27_1700,0:02:02.659117
2021-01-27_1800,0:02:05.962376
2021-01-27_1900,0:02:05.956410
2021-01-27_2000,0:02:03.488217
2021-01-28_1600,0:02:06.597922
2021-01-28_1700,0:02:06.376215
2021-01-28_1800,0:02:06.471694
2021-01-28_1900,0:02:03.309373
2021-01-28_2000,0:02:07.103610
2021-01-29_1200,0:02:02.416549
2021-01-29_1300,0:02:05.540245
2021-01-29_1400,0:02:05.089975
2021-01-29_1500,0:02:04.007285
2021-01-29_1600,0:02:03.774235
2021-01-29_1700,0:02:03.643630
2021-01-29_1800,0:02:02.729487
2021-01-29_1900,0:02:03.030257
2021-01-29_2000,0:02:02.310545
2021-01-30_1400,0:02:05.594670
2021-01-30_1500,0:02:06.266214
2021-01-30_1600,0:02:02.639917
2021-01-30_1700,0:02:02.843683
2021-02-01_1400,0:02:03.953139
2021-02-01_1406,0:02:01.300463
